kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
7,8,15,18949,48986,21421,20,18,1823,1,5,0.1732,0.4479,0.3868,56,Nocturne
13,9,7,22485,33975,14098,60,23,1853,1,4,0.2022,0.3056,0.6618,11,MasterYi
4,8,11,18147,32317,10585,20,20,1701,1,49,0.1778,0.3166,0.5615,238,Zed
10,12,11,22502,36598,8171,40,25,1837,1,47,0.2042,0.3320,0.6148,68,Rumble
6,0,7,10950,21042,14708,7,21,1115,1,31,0.1637,0.3145,0.5204,421,RekSai
3,6,14,23931,44339,18900,17,26,2157,1,21,0.1849,0.3426,0.5397,78,Poppy
5,1,7,8556,15008,9900,8,19,1191,1,15,0.1197,0.2100,0.5701,28,Evelynn
6,2,4,10587,25078,13070,22,34,1556,1,43,0.1134,0.2686,0.4222,62,MonkeyKing
8,1,0,7473,13172,7345,7,15,945,1,11,0.1318,0.2323,0.5673,254,Vi
3,1,7,12453,27811,21238,17,27,1474,1,22,0.1408,0.3145,0.4478,876,Lillia
13,8,11,26674,49309,25511,33,25,1977,1,67,0.2249,0.4157,0.5410,266,Aatrox
13,7,12,38403,64377,36296,41,47,2515,1,1,0.2545,0.4266,0.5965,64,LeeSin
3,2,1,5379,17428,10762,6,17,993,1,6,0.0903,0.2925,0.3086,76,Nidalee
20,3,9,56353,38208,22806,41,30,2395,1,15,0.3922,0.2659,1.4749,28,Evelynn
1,3,7,10769,20908,10565,19,26,1626,1,30,0.1104,0.2143,0.5151,131,Diana
5,2,5,18148,29525,21574,11,34,1854,1,6,0.1631,0.2654,0.6147,76,Nidalee
5,4,5,14606,37564,23559,60,33,1962,1,5,0.1241,0.3191,0.3888,56,Nocturne
16,3,9,36454,35827,23118,28,38,1871,1,5,0.3247,0.3191,1.0175,56,Nocturne
7,4,17,27578,30320,15044,19,21,1645,1,25,0.2794,0.3072,0.9096,30,Karthus
2,1,7,4764,17482,10099,6,25,1256,1,36,0.0632,0.2320,0.2725,32,Amumu
8,8,11,32368,39024,15973,48,42,1874,1,25,0.2879,0.3471,0.8294,30,Karthus
8,7,16,33239,59377,69230,32,39,2590,1,18,0.2139,0.3821,0.5598,154,Zac
9,3,9,21200,24425,13015,13,36,1504,1,27,0.2349,0.2707,0.8680,24,Jax
13,4,12,22263,25396,11867,8,34,1765,1,7,0.2102,0.2398,0.8766,35,Shaco
3,3,11,12900,19261,11148,12,24,1296,1,2,0.1659,0.2477,0.6697,104,Graves
12,6,9,33626,54900,33528,20,41,2156,1,3,0.2599,0.4244,0.6125,234,Viego
8,9,7,25187,56037,28169,55,32,2407,1,5,0.1744,0.3880,0.4495,56,Nocturne
6,6,11,13222,30971,15461,25,26,1659,1,9,0.1328,0.3111,0.4269,121,Khazix
8,5,14,22764,41033,18720,25,39,2341,1,36,0.1621,0.2921,0.5548,32,Amumu
13,3,11,24693,44892,29668,66,36,2062,1,31,0.1996,0.3629,0.5501,421,RekSai
10,7,10,23595,32089,11607,28,28,1829,1,21,0.2150,0.2924,0.7353,78,Poppy
4,9,8,13180,43070,15683,14,43,2044,1,11,0.1075,0.3512,0.3060,254,Vi
6,5,11,27134,28795,13447,20,30,1660,1,25,0.2724,0.2891,0.9423,30,Karthus
2,3,14,12061,31040,21399,28,23,1491,1,37,0.1348,0.3470,0.3886,120,Hecarim
11,5,13,25911,47068,26977,18,44,2028,1,9,0.2129,0.3868,0.5505,121,Khazix
3,4,11,10418,30175,15934,21,30,1590,1,3,0.1092,0.3163,0.3453,234,Viego
7,4,16,17864,37468,20954,29,39,1639,1,8,0.1817,0.3810,0.4768,245,Ekko
5,9,10,22331,51107,22603,9,26,2141,1,14,0.1738,0.3978,0.4369,517,Sylas
5,3,6,6841,14175,8839,16,15,918,1,20,0.1242,0.2574,0.4826,5,XinZhao
9,4,7,14247,23355,11832,14,25,1282,1,27,0.1852,0.3036,0.6100,24,Jax
5,9,8,12794,39312,16802,33,32,1941,1,27,0.1099,0.3376,0.3254,24,Jax
22,2,13,49355,39515,35048,44,52,2193,1,6,0.3751,0.3003,1.2490,76,Nidalee
10,3,7,27464,33555,19725,40,43,1752,1,9,0.2613,0.3192,0.8185,121,Khazix
13,7,10,31838,46149,19858,32,37,2230,1,9,0.2380,0.3449,0.6899,121,Khazix
9,11,14,42898,47315,18296,20,34,2306,1,30,0.3100,0.3420,0.9066,131,Diana
11,5,12,27240,27164,14674,54,38,1630,1,33,0.2785,0.2778,1.0028,203,Kindred
15,3,11,24004,35179,22143,19,22,1605,1,1,0.2493,0.3653,0.6823,64,LeeSin
9,2,8,24030,24730,15560,25,38,1673,1,1,0.2394,0.2464,0.9717,64,LeeSin
3,1,8,6774,22088,14085,7,19,1107,1,8,0.1020,0.3326,0.3067,245,Ekko
12,2,7,24519,25382,16177,47,22,1410,1,41,0.2898,0.3000,0.9660,107,Rengar
10,4,10,15378,33811,16896,17,31,1589,1,1,0.1613,0.3546,0.4548,64,LeeSin
9,1,6,9293,16425,11710,5,11,957,1,32,0.1618,0.2861,0.5658,20,Nunu
8,6,17,28677,50989,30532,37,29,1716,1,10,0.2785,0.4952,0.5624,141,Kayn
7,3,10,14773,23055,12801,21,23,1435,1,54,0.1716,0.2678,0.6408,518,Neeko
0,2,5,5121,25967,16420,21,32,1495,1,31,0.0571,0.2895,0.1972,421,RekSai
6,8,6,14221,35181,15518,21,49,1788,1,3,0.1326,0.3279,0.4042,234,Viego
12,2,3,20612,20111,8925,54,35,1746,1,17,0.1968,0.1920,1.0249,163,Taliyah
7,9,11,17137,40784,18310,36,45,1961,1,3,0.1456,0.3466,0.4202,234,Viego
0,1,1,1828,9621,5786,1,4,665,1,19,0.0458,0.2411,0.1900,200,Belveth
7,2,8,13466,25620,16773,30,30,1547,1,27,0.1451,0.2760,0.5256,24,Jax
7,6,9,15192,43150,26131,26,35,1791,1,22,0.1414,0.4015,0.3521,876,Lillia
10,9,19,31727,55289,26892,57,56,2472,1,8,0.2139,0.3728,0.5738,245,Ekko
12,5,6,19211,30919,16208,36,21,1624,1,8,0.1972,0.3173,0.6213,245,Ekko
12,2,10,18822,27079,16802,21,34,1829,1,1,0.1715,0.2468,0.6951,64,LeeSin
7,2,15,25379,40614,26016,24,21,1538,1,10,0.2750,0.4401,0.6249,141,Kayn
6,8,11,16792,37622,14017,34,54,2163,1,11,0.1294,0.2899,0.4463,254,Vi
0,0,0,0,490,236,0,0,111,1,1,0.0000,0.0736,0.0000,64,LeeSin
6,6,18,14966,33873,13748,21,40,1682,1,13,0.1483,0.3356,0.4418,59,JarvanIV
17,5,9,35879,41083,19553,71,47,2183,1,2,0.2739,0.3137,0.8733,104,Graves
23,7,18,41963,37942,18967,17,18,1937,1,9,0.3611,0.3265,1.1060,121,Khazix
3,8,16,17609,27567,12147,23,33,1745,1,2,0.1682,0.2633,0.6388,104,Graves
9,8,14,31645,50402,26818,25,30,2053,1,10,0.2569,0.4092,0.6279,141,Kayn
6,2,2,6625,10640,5555,8,13,918,1,28,0.1203,0.1932,0.6227,60,Elise
13,8,8,30980,54979,25845,85,33,2289,1,19,0.2256,0.4003,0.5635,200,Belveth
3,5,11,13226,20828,7720,14,28,1887,1,17,0.1168,0.1840,0.6350,163,Taliyah
15,4,7,21908,29336,15491,31,33,1594,1,8,0.2291,0.3067,0.7468,245,Ekko
0,2,4,2487,16123,11376,2,15,941,1,1,0.0440,0.2856,0.1543,64,LeeSin
12,5,14,22691,39267,19701,17,29,1901,1,1,0.1989,0.3443,0.5779,64,LeeSin
6,5,4,11031,21175,8945,15,17,1438,1,7,0.1279,0.2454,0.5209,35,Shaco
2,1,3,5110,14219,9923,3,10,923,1,9,0.0923,0.2568,0.3594,121,Khazix
9,7,11,22070,35949,22187,19,58,2102,1,33,0.1750,0.2850,0.6139,203,Kindred
9,2,9,20239,20681,11276,52,23,1618,1,2,0.2085,0.2130,0.9786,104,Graves
8,4,10,16233,12603,5482,14,21,1151,1,17,0.2351,0.1825,1.2880,163,Taliyah
4,6,9,19124,27987,8958,54,41,1809,1,17,0.1762,0.2578,0.6833,163,Taliyah
12,2,10,24669,32649,19864,14,39,1527,1,1,0.2693,0.3564,0.7556,64,LeeSin
3,4,16,16589,37516,17667,11,30,1894,1,34,0.1460,0.3301,0.4422,113,Sejuani
3,2,4,5199,11868,7042,5,17,936,1,1,0.0926,0.2113,0.4381,64,LeeSin
6,5,16,14028,34981,17215,35,44,1918,1,1,0.1219,0.3040,0.4010,64,LeeSin
12,4,14,24271,31466,15104,34,35,1739,1,43,0.2326,0.3016,0.7713,62,MonkeyKing
9,3,12,26883,25473,12844,37,28,1581,1,39,0.2834,0.2685,1.0554,91,Talon
10,3,23,23831,48910,25697,41,42,2377,1,13,0.1671,0.3429,0.4872,59,JarvanIV
4,1,4,5120,16069,11385,1,11,967,1,1,0.0882,0.2770,0.3186,64,LeeSin
10,6,5,19266,26101,13122,17,16,1715,1,3,0.1872,0.2537,0.7381,234,Viego
6,5,6,13570,19710,7028,43,36,1693,1,17,0.1336,0.1940,0.6885,163,Taliyah
9,7,7,19342,38147,18529,25,26,1645,1,14,0.1960,0.3865,0.5070,517,Sylas
8,9,16,26184,33385,16033,34,40,2022,1,33,0.2158,0.2752,0.7843,203,Kindred
8,6,14,12146,30353,12902,12,35,1928,1,13,0.1050,0.2624,0.4002,59,JarvanIV
6,4,20,14655,37336,22235,24,31,1719,1,1,0.1421,0.3620,0.3925,64,LeeSin
2,8,29,18098,51977,22964,20,39,2415,1,13,0.1249,0.3587,0.3482,59,JarvanIV
15,3,6,24072,24233,26120,23,14,1361,1,12,0.2948,0.2968,0.9934,233,Briar
6,7,17,31926,45753,17976,74,33,2809,1,7,0.1894,0.2715,0.6978,35,Shaco
2,0,3,2335,11238,8599,4,13,912,1,24,0.0427,0.2054,0.2078,33,Rammus
6,6,10,14088,28174,13890,16,36,1895,1,28,0.1239,0.2478,0.5000,60,Elise
9,3,4,9456,12832,7995,14,14,982,1,19,0.1605,0.2178,0.7369,200,Belveth
10,4,16,31583,37522,26027,29,44,1929,1,6,0.2729,0.3242,0.8417,76,Nidalee
14,2,5,17414,19653,12391,21,28,1388,1,2,0.2091,0.2360,0.8861,104,Graves
3,3,12,17265,36704,25105,17,29,1828,1,38,0.1574,0.3346,0.4704,57,Maokai
7,7,11,32743,46449,24977,36,52,2125,1,35,0.2568,0.3643,0.7049,9,Fiddlesticks
9,4,8,32868,31293,19853,59,42,1853,1,33,0.2956,0.2815,1.0503,203,Kindred
4,2,13,20237,24487,12727,23,28,1486,1,14,0.2270,0.2746,0.8264,517,Sylas
2,0,6,5131,14424,10000,6,23,977,1,24,0.0875,0.2461,0.3557,33,Rammus
2,4,8,12952,17745,6201,20,35,1723,1,17,0.1253,0.1716,0.7299,163,Taliyah
17,4,9,33884,39249,16662,42,51,2087,1,43,0.2706,0.3134,0.8633,62,MonkeyKing
7,2,6,8813,22953,12563,7,19,1270,1,3,0.1157,0.3012,0.3840,234,Viego
8,7,15,24369,27149,10654,45,45,1902,1,2,0.2135,0.2379,0.8976,104,Graves
10,3,10,33217,30376,21076,32,31,1662,1,6,0.3331,0.3046,1.0935,76,Nidalee
15,5,11,18579,39675,18401,34,15,1567,1,37,0.1976,0.4220,0.4683,120,Hecarim
12,1,10,28696,28740,15067,11,31,1735,1,9,0.2757,0.2761,0.9985,121,Khazix
1,4,3,5889,21161,8638,16,23,1313,1,34,0.0748,0.2686,0.2783,113,Sejuani
18,11,4,44479,56295,20410,53,32,2223,1,14,0.3335,0.4221,0.7901,517,Sylas
4,1,18,15305,29674,43657,16,25,1425,1,18,0.1790,0.3471,0.5158,154,Zac
4,2,4,6051,13804,7545,9,18,1019,1,8,0.0990,0.2258,0.4384,245,Ekko
9,8,10,19209,45473,25532,35,25,1743,1,41,0.1837,0.4348,0.4224,107,Rengar
5,3,3,6119,14671,8794,4,18,1009,1,5,0.1011,0.2423,0.4171,56,Nocturne
7,2,5,11622,17689,9806,20,17,1203,1,9,0.1610,0.2451,0.6570,121,Khazix
1,6,25,15070,32369,15693,16,26,1670,1,13,0.1504,0.3230,0.4656,59,JarvanIV
22,5,10,50496,26323,8953,45,29,1835,1,25,0.4586,0.2391,1.9183,30,Karthus
17,3,8,31089,34776,21598,51,31,1509,1,1,0.3434,0.3841,0.8940,64,LeeSin
7,4,11,9994,27871,18448,23,42,1512,1,6,0.1102,0.3072,0.3586,76,Nidalee
12,3,11,26428,26892,14933,36,31,1547,1,14,0.2847,0.2897,0.9827,517,Sylas
7,2,11,15656,18602,8041,18,21,1483,1,11,0.1759,0.2091,0.8416,254,Vi
7,1,8,21096,28799,17174,49,49,1825,1,2,0.1927,0.2630,0.7325,104,Graves
25,5,9,43934,32491,13297,40,13,1893,1,8,0.3868,0.2861,1.3522,245,Ekko
1,3,5,6409,21426,12817,2,13,1187,1,9,0.0900,0.3008,0.2991,121,Khazix
8,3,6,17023,25646,11360,23,42,1746,1,15,0.1625,0.2448,0.6638,28,Evelynn
8,1,3,6264,7855,4280,3,12,914,1,11,0.1142,0.1432,0.7975,254,Vi
14,3,6,24782,37337,20608,16,28,1680,1,10,0.2459,0.3704,0.6637,141,Kayn
8,6,11,16493,22460,9798,17,30,1475,1,30,0.1864,0.2538,0.7343,131,Diana
8,7,14,12612,30284,10073,9,25,1624,1,11,0.1294,0.3108,0.4165,254,Vi
9,9,7,18274,38867,16849,21,43,1957,1,1,0.1556,0.3310,0.4702,64,LeeSin
8,1,8,18886,31488,17919,19,46,2094,1,3,0.1503,0.2506,0.5998,234,Viego
8,0,3,11596,18856,11329,26,9,1230,1,15,0.1571,0.2555,0.6150,28,Evelynn
9,2,15,21892,29116,17972,39,36,1487,1,3,0.2454,0.3263,0.7519,234,Viego
9,0,5,8947,10926,6864,19,19,918,1,3,0.1624,0.1984,0.8189,234,Viego
8,0,3,6937,11179,7098,6,16,925,1,14,0.1250,0.2014,0.6205,517,Sylas
8,0,13,14481,21713,16110,10,13,1146,1,6,0.2106,0.3158,0.6669,76,Nidalee
1,4,19,7333,14777,5201,11,33,1743,1,44,0.0701,0.1413,0.4962,427,Ivern
5,11,16,31271,53541,16205,67,53,2195,1,45,0.2374,0.4065,0.5841,102,Shyvana
4,0,5,4658,11610,8661,2,10,913,1,9,0.0850,0.2119,0.4012,121,Khazix
6,4,9,12996,21608,9298,26,30,1407,1,1,0.1539,0.2560,0.6014,64,LeeSin
7,2,3,5653,9763,4051,26,16,927,1,30,0.1016,0.1755,0.5790,131,Diana
4,7,14,8866,27927,10196,12,30,1783,1,13,0.0829,0.2610,0.3175,59,JarvanIV
8,5,12,23376,24237,10637,12,18,1839,1,28,0.2119,0.2197,0.9645,60,Elise
6,2,12,12411,24148,12549,28,23,1525,1,34,0.1356,0.2639,0.5140,113,Sejuani
7,1,4,8219,13103,7506,6,15,998,1,33,0.1373,0.2188,0.6273,203,Kindred
11,5,7,21934,38524,22170,17,38,1906,1,31,0.1918,0.3369,0.5694,421,RekSai
9,7,10,26241,38599,18533,31,32,1899,1,31,0.2303,0.3388,0.6798,421,RekSai
8,6,9,10864,26536,11642,12,39,1690,1,31,0.1071,0.2617,0.4094,421,RekSai
7,4,5,11502,23746,13617,19,34,1334,1,9,0.1437,0.2967,0.4844,121,Khazix
12,4,5,12489,18374,10260,5,18,1084,1,1,0.1920,0.2825,0.6797,64,LeeSin
4,5,3,6953,18870,8261,12,19,1123,1,8,0.1032,0.2801,0.3685,245,Ekko
14,5,13,31116,29659,13590,51,40,1723,1,2,0.3010,0.2869,1.0491,104,Graves
6,5,12,15794,28423,15994,34,24,1633,1,38,0.1612,0.2901,0.5557,57,Maokai
4,2,4,4727,12304,7113,6,16,945,1,1,0.0834,0.2170,0.3842,64,LeeSin
16,3,12,31021,26428,15130,60,44,1718,1,2,0.3009,0.2564,1.1738,104,Graves
5,0,12,24648,32759,23395,54,35,1796,1,38,0.2287,0.3040,0.7524,57,Maokai
5,0,7,9120,11274,8232,22,11,912,1,6,0.1667,0.2060,0.8089,76,Nidalee
4,3,8,5967,18581,8592,20,30,1720,1,42,0.0578,0.1800,0.3211,72,Skarner
14,4,13,37170,34316,21083,43,45,1834,1,35,0.3378,0.3119,1.0832,9,Fiddlesticks
2,4,14,11178,39355,45825,25,26,1689,1,18,0.1103,0.3883,0.2840,154,Zac
21,4,10,50672,24844,7679,90,39,2116,1,17,0.3991,0.1957,2.0396,163,Taliyah
6,7,15,24281,35196,18938,37,96,2209,1,35,0.1832,0.2656,0.6899,9,Fiddlesticks
2,3,3,7332,15250,9137,25,34,1148,1,35,0.1064,0.2214,0.4808,9,Fiddlesticks
4,0,4,5678,11634,8981,6,15,919,1,3,0.1030,0.2110,0.4881,234,Viego
4,4,4,13059,22316,13537,54,42,1594,1,33,0.1365,0.2333,0.5852,203,Kindred
11,0,2,23685,25154,17287,52,48,1649,1,9,0.2394,0.2542,0.9416,121,Khazix
10,2,6,22053,27948,14929,26,38,1719,1,1,0.2138,0.2710,0.7891,64,LeeSin
6,5,4,8445,32207,20802,24,24,1527,1,23,0.0922,0.3515,0.2622,19,Warwick
8,2,9,15677,26949,16356,17,28,1501,1,5,0.1741,0.2992,0.5817,56,Nocturne
18,7,7,33974,43444,20869,20,22,1978,1,8,0.2863,0.3661,0.7820,245,Ekko
8,1,7,9632,18953,11587,30,15,1359,1,10,0.1181,0.2324,0.5082,141,Kayn
8,2,7,14845,30085,17560,18,25,1532,1,43,0.1615,0.3273,0.4934,62,MonkeyKing
13,5,10,33776,29371,15475,58,41,1999,1,2,0.2816,0.2449,1.1500,104,Graves
9,2,11,19923,20082,10547,17,32,1314,1,2,0.2527,0.2547,0.9921,104,Graves
4,0,5,6158,10899,7991,15,17,984,1,33,0.1043,0.1846,0.5650,203,Kindred
5,1,4,6096,12834,7637,15,12,939,1,36,0.1082,0.2278,0.4750,32,Amumu
3,2,2,3862,14881,8966,14,13,925,1,38,0.0696,0.2681,0.2595,57,Maokai
8,3,2,10200,20718,9890,21,22,1136,1,14,0.1496,0.3040,0.4923,517,Sylas
9,2,11,29972,25310,16400,76,34,1928,1,2,0.2591,0.2188,1.1842,104,Graves
13,4,5,22106,32120,15651,53,27,1632,1,3,0.2258,0.3280,0.6882,234,Viego
9,7,12,33552,46681,26049,52,72,2357,1,6,0.2373,0.3301,0.7188,76,Nidalee
8,1,13,22586,29551,24721,55,36,1983,1,33,0.1898,0.2484,0.7643,203,Kindred
2,0,7,4868,10968,6285,6,14,934,1,13,0.0869,0.1957,0.4438,59,JarvanIV
8,1,7,13452,19718,12050,8,17,1145,1,9,0.1958,0.2870,0.6822,121,Khazix
5,3,2,7741,20602,14496,25,25,1394,1,33,0.0926,0.2463,0.3757,203,Kindred
3,1,7,5619,14965,8840,10,22,1097,1,5,0.0854,0.2274,0.3755,56,Nocturne
6,4,18,20863,27113,10716,27,25,1655,1,21,0.2101,0.2730,0.7695,78,Poppy
12,3,10,21127,28641,19067,21,33,1700,1,1,0.2071,0.2808,0.7376,64,LeeSin
11,4,9,16313,25521,12324,15,13,1341,1,5,0.2027,0.3172,0.6392,56,Nocturne
12,1,8,21624,34153,23909,43,50,1755,1,1,0.2054,0.3243,0.6332,64,LeeSin
3,3,7,13767,21340,12141,15,33,1672,1,7,0.1372,0.2127,0.6451,35,Shaco
18,4,11,35936,33160,21670,41,43,1766,1,33,0.3391,0.3129,1.0837,203,Kindred
3,0,4,4877,12493,8910,10,21,913,1,9,0.0890,0.2281,0.3904,121,Khazix
0,1,0,0,995,180,0,0,108,1,9,0.0000,0.1535,0.0000,121,Khazix
5,4,10,15642,28310,13141,25,34,1819,1,14,0.1433,0.2594,0.5525,517,Sylas
12,6,9,26146,36876,22849,51,40,1920,1,1,0.2270,0.3201,0.7090,64,LeeSin
11,4,11,27581,32160,14271,29,26,1867,1,36,0.2462,0.2871,0.8576,32,Amumu
8,6,10,17836,25271,13632,5,10,1409,1,6,0.2110,0.2989,0.7058,76,Nidalee
20,5,6,35514,32809,12312,50,41,1832,1,4,0.3231,0.2985,1.0824,11,MasterYi
10,2,6,13530,26650,19537,24,36,1479,1,20,0.1525,0.3003,0.5077,5,XinZhao
3,0,3,1657,2912,1881,0,4,409,1,24,0.0675,0.1187,0.5690,33,Rammus
5,0,6,9053,11241,6906,11,17,1097,1,21,0.1375,0.1708,0.8054,78,Poppy
6,3,17,19901,26158,16521,20,32,1718,1,6,0.1931,0.2538,0.7608,76,Nidalee
11,1,17,21362,31391,21893,30,20,1717,1,32,0.2074,0.3047,0.6805,20,Nunu
1,4,5,7450,25385,11760,9,28,1316,1,14,0.0944,0.3215,0.2935,517,Sylas
5,1,6,4331,10709,6950,14,11,713,1,5,0.1012,0.2503,0.4044,56,Nocturne
14,3,6,21988,39317,22902,8,28,1763,1,14,0.2079,0.3717,0.5592,517,Sylas
5,1,2,2850,13142,7258,1,15,944,1,1,0.0503,0.2320,0.2169,64,LeeSin
10,1,9,17110,27939,16467,48,32,1788,1,43,0.1595,0.2604,0.6124,62,MonkeyKing
7,6,7,13986,30229,14623,22,15,1381,1,10,0.1688,0.3648,0.4627,141,Kayn
4,3,5,6618,12815,6435,5,18,931,1,9,0.1185,0.2294,0.5164,121,Khazix
16,9,13,26056,20235,2152,30,46,1474,1,50,0.2946,0.2288,1.2877,29,Twitch
9,5,7,28236,24282,10524,47,33,1532,1,25,0.3072,0.2642,1.1628,30,Karthus
3,4,11,5956,16264,7962,25,25,1141,1,1,0.0870,0.2376,0.3662,64,LeeSin
2,1,12,4504,16060,12922,8,17,987,1,32,0.0761,0.2712,0.2804,20,Nunu
12,3,4,26970,32778,15347,39,30,1774,1,39,0.2534,0.3079,0.8228,91,Talon
14,3,13,21584,39701,21741,21,39,1836,1,1,0.1959,0.3604,0.5437,64,LeeSin
6,2,6,13314,19065,10758,33,29,1315,1,2,0.1687,0.2416,0.6983,104,Graves
15,7,8,34022,40238,20404,56,45,2104,1,3,0.2695,0.3187,0.8455,234,Viego
3,0,2,2062,6121,3430,5,7,660,1,13,0.0521,0.1546,0.3369,59,JarvanIV
14,8,5,32012,37796,16362,52,47,2008,1,1,0.2657,0.3137,0.8470,64,LeeSin
8,2,10,16643,24468,15052,14,24,1708,1,28,0.1624,0.2388,0.6802,60,Elise
19,3,5,28852,25750,10211,59,39,1536,1,39,0.3131,0.2794,1.1205,91,Talon
10,2,4,11882,19181,12855,30,34,1512,1,2,0.1310,0.2114,0.6195,104,Graves
16,10,14,57533,60960,32986,111,49,2750,1,2,0.3487,0.3695,0.9438,104,Graves
2,3,10,10968,30373,21209,11,12,1339,1,20,0.1365,0.3781,0.3611,5,XinZhao
7,2,11,16091,24944,15848,38,33,1531,1,2,0.1752,0.2715,0.6451,104,Graves
5,2,6,7155,25234,16042,14,16,1250,1,14,0.0954,0.3365,0.2835,517,Sylas
10,7,13,23839,38326,26823,21,32,1824,1,6,0.2178,0.3502,0.6220,76,Nidalee
12,1,2,15424,28525,19345,11,17,1405,1,1,0.1830,0.3384,0.5407,64,LeeSin
2,2,4,4038,17431,13262,8,15,943,1,6,0.0714,0.3081,0.2317,76,Nidalee
4,4,6,8282,20855,11751,8,16,1484,1,4,0.0930,0.2342,0.3971,11,MasterYi
9,5,10,19496,34616,18758,20,20,1741,1,1,0.1866,0.3314,0.5632,64,LeeSin
12,8,5,17532,24328,10238,30,10,1302,1,4,0.2244,0.3114,0.7207,11,MasterYi
3,1,6,7215,13343,8427,4,10,911,1,42,0.1320,0.2441,0.5407,72,Skarner
3,0,7,4119,13669,10545,3,16,985,1,6,0.0697,0.2313,0.3013,76,Nidalee
6,3,22,19615,31672,17173,30,23,1898,1,24,0.1722,0.2781,0.6193,33,Rammus
6,4,14,14791,32051,20365,9,28,1497,1,1,0.1647,0.3568,0.4615,64,LeeSin
9,6,12,14095,29237,12344,23,26,1553,1,21,0.1513,0.3138,0.4821,78,Poppy
11,7,10,25398,44702,21272,24,31,1988,1,3,0.2129,0.3748,0.5682,234,Viego
2,6,11,9813,40222,24490,29,66,2015,1,35,0.0812,0.3327,0.2440,9,Fiddlesticks
8,1,5,10773,20815,13749,24,31,1296,1,1,0.1385,0.2677,0.5176,64,LeeSin
4,2,6,8928,17231,9005,12,28,1409,1,11,0.1056,0.2038,0.5181,254,Vi
4,3,7,10392,14764,7896,9,10,966,1,25,0.1793,0.2547,0.7039,30,Karthus
4,4,4,8957,21828,15348,20,18,1176,1,6,0.1269,0.3094,0.4103,76,Nidalee
7,8,11,24884,38328,19718,27,25,1852,1,1,0.2239,0.3449,0.6492,64,LeeSin
13,4,12,28314,29247,18261,28,38,1711,1,28,0.2758,0.2849,0.9681,60,Elise
10,5,15,19203,35689,21298,2,30,1811,1,1,0.1767,0.3284,0.5381,64,LeeSin
6,1,4,7463,21677,17661,11,35,1324,1,6,0.0939,0.2729,0.3443,76,Nidalee
8,4,10,13968,25184,11266,33,38,1380,1,13,0.1687,0.3042,0.5546,59,JarvanIV
5,3,13,8280,27092,15324,14,30,1318,1,1,0.1047,0.3426,0.3056,64,LeeSin
6,1,5,10896,18219,11528,17,35,1489,1,26,0.1220,0.2039,0.5981,106,Volibear
2,3,12,14195,30250,16530,13,23,1683,1,1,0.1406,0.2996,0.4693,64,LeeSin
4,7,10,20436,45445,24446,31,35,2110,1,31,0.1614,0.3590,0.4497,421,RekSai
10,9,9,27734,42461,23242,19,29,1968,1,6,0.2349,0.3596,0.6532,76,Nidalee
8,2,3,11124,20833,12745,8,14,1273,1,1,0.1456,0.2728,0.5340,64,LeeSin
12,12,18,49790,43646,16529,23,19,2217,1,15,0.3743,0.3281,1.1408,28,Evelynn
11,6,13,14936,30893,19279,6,19,1361,1,23,0.1829,0.3783,0.4835,19,Warwick
3,4,5,12249,27151,13320,66,44,1870,1,2,0.1092,0.2420,0.4511,104,Graves
11,4,11,24440,25148,12087,21,25,1605,1,25,0.2538,0.2611,0.9718,30,Karthus
11,5,10,20484,33706,15661,14,31,1660,1,8,0.2057,0.3384,0.6077,245,Ekko
3,2,11,6634,22545,11730,27,26,1565,1,24,0.0706,0.2401,0.2943,33,Rammus
2,1,7,5403,18957,14633,7,18,975,1,6,0.0924,0.3241,0.2850,76,Nidalee
7,7,9,15795,30707,14150,15,32,1828,1,5,0.1440,0.2800,0.5144,56,Nocturne
4,2,4,5937,21480,12702,13,29,1291,1,3,0.0766,0.2773,0.2764,234,Viego
12,1,18,22421,36684,23840,35,35,1650,1,26,0.2265,0.3705,0.6112,106,Volibear
9,4,9,27025,32554,15748,31,25,1833,1,47,0.2457,0.2960,0.8302,68,Rumble
7,7,25,11403,31130,14389,22,48,2098,1,44,0.0906,0.2473,0.3663,427,Ivern
5,6,10,14093,23163,12431,30,33,1674,1,28,0.1403,0.2306,0.6084,60,Elise
11,4,3,17218,30897,15443,17,26,1448,1,8,0.1982,0.3556,0.5573,245,Ekko
8,8,12,30305,27951,11050,33,31,1516,1,25,0.3332,0.3073,1.0842,30,Karthus
7,5,16,14776,30477,16045,24,35,1931,1,38,0.1275,0.2631,0.4848,57,Maokai
6,2,10,12565,26472,18806,27,15,1367,1,32,0.1532,0.3228,0.4747,20,Nunu
6,5,17,19862,33043,19665,18,35,1645,1,9,0.2012,0.3348,0.6011,121,Khazix
6,1,11,9802,27292,17799,32,29,1533,1,1,0.1066,0.2967,0.3592,64,LeeSin
14,3,5,28969,42946,27416,31,51,1715,1,3,0.2815,0.4174,0.6745,234,Viego
3,0,6,6339,22329,17610,17,27,1341,1,6,0.0788,0.2775,0.2839,76,Nidalee
2,0,1,3566,12857,9333,17,11,923,1,30,0.0644,0.2322,0.2774,131,Diana
9,4,10,19385,30456,16490,17,37,1835,1,11,0.1761,0.2766,0.6365,254,Vi
